"202505231710"	"scam_22_121824047_202505231710.jpg"	121824047	"菊川　　16.9K-500　右岸"	85	"中部地方整備局"	21824	"浜松河川国道事務所"	85049000	"菊川"	85049001	"菊川"	2201224	"菊川市"	"菊川市吉沢"	34.770350	138.105022
"202505231710"	"scam_22_121826001_202505231710.jpg"	121826001	"狩野川　3k400　右岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045001	"狩野川"	2201203	"沼津市"	"沼津市平町地先"	35.099197	138.870227
"202505231710"	"scam_22_121826002_202505231710.jpg"	121826002	"狩野川　5k800　左岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045001	"狩野川"	2201341	"駿東郡清水町"	"清水町徳倉地先"	35.094807	138.888233
"202505231710"	"scam_22_121826003_202505231710.jpg"	121826003	"狩野川　6k200　右岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045001	"狩野川"	2201341	"駿東郡清水町"	"清水町柿田地先"	35.095809	138.893442
"202505231710"	"scam_22_121826004_202505231710.jpg"	121826004	"狩野川　7k050　左岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045001	"狩野川"	2201341	"駿東郡清水町"	"清水町徳倉地先"	35.097468	138.899733
"202505231710"	"scam_22_121826006_202505231710.jpg"	121826006	"狩野川　11k000　左岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045001	"狩野川"	2201203	"沼津市"	"沼津市大平地先"	35.077286	138.912973
"202505231710"	"scam_22_121826007_202505231710.jpg"	121826007	"狩野川　14k800　左岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045001	"狩野川"	2201325	"田方郡函南町"	"函南町日守地先"	35.066292	138.935891
"202505231710"	"scam_22_121826008_202505231710.jpg"	121826008	"狩野川　17k110　右岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045001	"狩野川"	2201225	"伊豆の国市"	"伊豆の国市四日町地先"	35.048082	138.937089
"202505231710"	"scam_22_121826009_202505231710.jpg"	121826009	"狩野川　24k600　左岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045001	"狩野川"	2201222	"伊豆市"	"伊豆市熊坂地先"	34.996803	138.932337
"202505231710"	"scam_22_121826010_202505231710.jpg"	121826010	"狩野川　25k800　右岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045001	"狩野川"	2201222	"伊豆市"	"伊豆市牧野郷地先"	34.992012	138.942920
"202505231710"	"scam_22_121826011_202505231710.jpg"	121826011	"狩野川　26k800　左岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045001	"狩野川"	2201222	"伊豆市"	"伊豆市瓜生野地先"	34.988293	138.950728
"202505231710"	"scam_22_121826012_202505231710.jpg"	121826012	"狩野川　27k200　右岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045001	"狩野川"	2201222	"伊豆市"	"伊豆市瓜生野地先"	34.983958	138.952582
"202505231710"	"scam_22_121826013_202505231710.jpg"	121826013	"狩野川　27k400　左岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045001	"狩野川"	2201222	"伊豆市"	"伊豆市修善寺地先"	34.983617	138.950256
"202505231710"	"scam_22_121826014_202505231710.jpg"	121826014	"狩野川　27k600　右岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045001	"狩野川"	2201222	"伊豆市"	"伊豆市柏久保地先"	34.980180	138.949623
"202505231710"	"scam_22_121826017_202505231710.jpg"	121826017	"来光川　0k047　左岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045015	"来光川"	2201325	"田方郡函南町"	"函南町日守地先"	35.070712	138.936990
"202505231710"	"scam_22_121826018_202505231710.jpg"	121826018	"来光川　0k600　左岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045015	"来光川"	2201325	"田方郡函南町"	"函南町肥田地先"	35.073994	138.940864
"202505231710"	"scam_22_121826019_202505231710.jpg"	121826019	"来光川　0k800　右岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045015	"来光川"	2201325	"田方郡函南町"	"函南町仁田地先"	35.075809	138.943718
"202505231710"	"scam_22_121826021_202505231710.jpg"	121826021	"狩野川　1.4k-16　左岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045001	"狩野川"	2201203	"沼津市"	"沼津市西島町967"	35.088732	138.861395
"202505231710"	"scam_22_121826022_202505231710.jpg"	121826022	"狩野川　5.0k+0　右岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045001	"狩野川"	2201341	"駿東郡清水町"	"駿東郡清水町長沢"	35.099029	138.885276
"202505231710"	"scam_22_121826024_202505231710.jpg"	121826024	"大場川　0.0ｋ+152　右岸"	85	"中部地方整備局"	21826	"沼津河川国道事務所"	85045000	"狩野川"	85045014	"大場川"	2201206	"三島市"	"三島市御園"	35.077285	138.923894
"202505231710"	"scam_22_121827021_202505231710.jpg"	121827021	"安倍川　1k750　右岸"	85	"中部地方整備局"	21827	"静岡河川事務所"	85047000	"安倍川"	85047001	"安倍川"	2201100	"静岡市"	"駿河区東新田地先"	34.940654	138.381643
"202505231710"	"scam_22_121827023_202505231710.jpg"	121827023	"大井川　5k000　右岸"	85	"中部地方整備局"	21827	"静岡河川事務所"	85048000	"大井川"	85048001	"大井川"	2201214	"藤枝市"	"善左衛門地先"	34.800841	138.247013
"202505231710"	"scam_22_121827025_202505231710.jpg"	121827025	"大井川　16k800　左岸"	85	"中部地方整備局"	21827	"静岡河川事務所"	85048000	"大井川"	85048001	"大井川"	2201209	"島田市"	"向谷地先"	34.841534	138.144896
