121824033	"天竜川　24k200　右岸"	NULL	21824	"浜松河川国道事務所"	"はままつかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21824033"	137.813997000	34.851473000	85050000	"天竜川"	8505050001	85050001	"天竜川"	2201202	"浜松市"	"浜北区上島"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121824033.jpg"
121824034	"天竜川　6k800　左岸"	NULL	21824	"浜松河川国道事務所"	"はままつかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21824034"	137.805592000	34.706533000	85050000	"天竜川"	8505050001	85050001	"天竜川"	2201211	"磐田市"	"竜洋中島"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121824034.jpg"
121824035	"天竜川　11k400　左岸"	NULL	21824	"浜松河川国道事務所"	"はままつかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21824035"	137.818803000	34.745661000	85050000	"天竜川"	8505050001	85050001	"天竜川"	2201211	"磐田市"	"東名"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121824035.jpg"
121824036	"天竜川　14k400　左岸"	NULL	21824	"浜松河川国道事務所"	"はままつかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21824036"	137.826981000	34.772173000	85050000	"天竜川"	8505050001	85050001	"天竜川"	2201211	"磐田市"	"匂坂上"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121824036.jpg"
121824037	"牛渕川　5.0K-500　右岸"	NULL	21824	"浜松河川国道事務所"	"はままつかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21824037"	138.086691000	34.690626000	85049000	"菊川"	NULL	85049013	"牛淵川"	2201224	"菊川市"	"静岡県菊川市"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121824037.jpg"
121824038	"菊川　　8.8K+400　右岸"	NULL	21824	"浜松河川国道事務所"	"はままつかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21824038"	138.076848000	34.714289000	85049000	"菊川"	8505040001	85049001	"菊川"	2201224	"菊川市"	"菊川市下内田"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121824038.jpg"
121824039	"牛渕川　6.8K-400　左岸"	NULL	21824	"浜松河川国道事務所"	"はままつかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21824039"	138.084766000	34.705411000	85049000	"菊川"	NULL	85049013	"牛淵川"	2201224	"菊川市"	"菊川市下平川"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121824039.jpg"
121824040	"牛渕川　11.4K+200　右岸"	NULL	21824	"浜松河川国道事務所"	"はままつかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21824040"	138.109326000	34.734175000	85049000	"菊川"	NULL	85049013	"牛淵川"	2201224	"菊川市"	"菊川市神尾"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121824040.jpg"
121824041	"牛渕川　7.8K+300　右岸"	NULL	21824	"浜松河川国道事務所"	"はままつかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21824041"	138.082768000	34.714179000	85049000	"菊川"	NULL	85049013	"牛淵川"	2201224	"菊川市"	"菊川市上平川"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121824041.jpg"
121824042	"菊川　　7.2K-400　右岸"	NULL	21824	"浜松河川国道事務所"	"はままつかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21824042"	138.076387000	34.699738000	85049000	"菊川"	8505040001	85049001	"菊川"	2201224	"菊川市"	"菊川市岩滑"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121824042.jpg"
121824043	"菊川　　5.7K　右岸"	NULL	21824	"浜松河川国道事務所"	"はままつかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21824043"	138.073573000	34.688536000	85049000	"菊川"	8505040001	85049001	"菊川"	2201224	"菊川市"	"菊川市大石"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121824043.jpg"
121824044	"牛渕川　横地水位観測所　左岸"	NULL	21824	"浜松河川国道事務所"	"はままつかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21824044"	138.097097000	34.728838000	85049000	"菊川"	NULL	85049013	"牛淵川"	2201224	"菊川市"	"菊川市東横地"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121824044.jpg"
121824045	"牛渕川　9.2K+200　左岸"	NULL	21824	"浜松河川国道事務所"	"はままつかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21824045"	138.091132000	34.723670000	85049000	"菊川"	NULL	85049013	"牛淵川"	2201224	"菊川市"	"菊川市東横地"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121824045.jpg"
121824046	"牛渕川　2.6K　右岸"	NULL	21824	"浜松河川国道事務所"	"はままつかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21824046"	138.080226000	34.673079000	85049000	"菊川"	NULL	85049013	"牛淵川"	2201224	"菊川市"	"掛川市千浜"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121824046.jpg"
121824047	"菊川　　16.9K-500　右岸"	NULL	21824	"浜松河川国道事務所"	"はままつかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21824047"	138.105022000	34.770350000	85049000	"菊川"	8505040001	85049001	"菊川"	2201224	"菊川市"	"菊川市吉沢"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121824047.jpg"
121826001	"狩野川　3k400　右岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826001"	138.870226800	35.099197100	85045000	"狩野川"	8505010001	85045001	"狩野川"	2201203	"沼津市"	"沼津市平町地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826001.jpg"
121826002	"狩野川　5k800　左岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826002"	138.888233100	35.094806600	85045000	"狩野川"	8505010001	85045001	"狩野川"	2201341	"駿東郡清水町"	"清水町徳倉地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826002.jpg"
121826003	"狩野川　6k200　右岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826003"	138.893442000	35.095809300	85045000	"狩野川"	8505010001	85045001	"狩野川"	2201341	"駿東郡清水町"	"清水町柿田地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826003.jpg"
121826004	"狩野川　7k050　左岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826004"	138.899733100	35.097468100	85045000	"狩野川"	8505010001	85045001	"狩野川"	2201341	"駿東郡清水町"	"清水町徳倉地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826004.jpg"
121826006	"狩野川　11k000　左岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826006"	138.912972800	35.077285600	85045000	"狩野川"	8505010001	85045001	"狩野川"	2201203	"沼津市"	"沼津市大平地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826006.jpg"
121826007	"狩野川　14k800　左岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826007"	138.935890600	35.066292000	85045000	"狩野川"	8505010001	85045001	"狩野川"	2201325	"田方郡函南町"	"函南町日守地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826007.jpg"
121826008	"狩野川　17k110　右岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826008"	138.937089200	35.048082300	85045000	"狩野川"	8505010001	85045001	"狩野川"	2201225	"伊豆の国市"	"伊豆の国市四日町地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826008.jpg"
121826009	"狩野川　24k600　左岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826009"	138.932337000	34.996803100	85045000	"狩野川"	8505010001	85045001	"狩野川"	2201222	"伊豆市"	"伊豆市熊坂地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826009.jpg"
121826010	"狩野川　25k800　右岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826010"	138.942920000	34.992012100	85045000	"狩野川"	8505010001	85045001	"狩野川"	2201222	"伊豆市"	"伊豆市牧野郷地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826010.jpg"
121826011	"狩野川　26k800　左岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826011"	138.950728000	34.988293000	85045000	"狩野川"	8505010001	85045001	"狩野川"	2201222	"伊豆市"	"伊豆市瓜生野地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826011.jpg"
121826012	"狩野川　27k200　右岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826012"	138.952581700	34.983958200	85045000	"狩野川"	8505010001	85045001	"狩野川"	2201222	"伊豆市"	"伊豆市瓜生野地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826012.jpg"
121826013	"狩野川　27k400　左岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826013"	138.950256500	34.983617000	85045000	"狩野川"	8505010001	85045001	"狩野川"	2201222	"伊豆市"	"伊豆市修善寺地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826013.jpg"
121826014	"狩野川　27k600　右岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826014"	138.949622800	34.980179900	85045000	"狩野川"	8505010001	85045001	"狩野川"	2201222	"伊豆市"	"伊豆市柏久保地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826014.jpg"
121826015	"黄瀬川　2k000　右岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826015"	138.886823300	35.113623900	85045000	"狩野川"	8505010009	85045012	"黄瀬川"	2201203	"沼津市"	"沼津市大岡地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826015.jpg"
121826016	"大場川　2k200　左岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826016"	138.935400800	35.089788500	85045000	"狩野川"	8505010035	85045014	"大場川"	2201325	"田方郡函南町"	"函南町間宮地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826016.jpg"
121826017	"来光川　0k047　左岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826017"	138.936990300	35.070712200	85045000	"狩野川"	8505010046	85045015	"来光川"	2201325	"田方郡函南町"	"函南町日守地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826017.jpg"
121826018	"来光川　0k600　左岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826018"	138.940864100	35.073993800	85045000	"狩野川"	8505010046	85045015	"来光川"	2201325	"田方郡函南町"	"函南町肥田地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826018.jpg"
121826019	"来光川　0k800　右岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826019"	138.943718000	35.075809400	85045000	"狩野川"	8505010046	85045015	"来光川"	2201325	"田方郡函南町"	"函南町仁田地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826019.jpg"
121826020	"柿沢川　0k800　右岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826020"	138.949396500	35.072787500	85045000	"狩野川"	8505010047	85045013	"柿沢川"	2201325	"田方郡函南町"	"函南町長崎地先"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826020.jpg"
121826021	"狩野川　1.4k-16　左岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826021"	138.861394993	35.088732062	85045000	"狩野川"	8505010001	85045001	"狩野川"	2201203	"沼津市"	"沼津市西島町967"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826021.jpg"
121826022	"狩野川　5.0k+0　右岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826022"	138.885275743	35.099029284	85045000	"狩野川"	8505010001	85045001	"狩野川"	2201341	"駿東郡清水町"	"駿東郡清水町長沢"	NULL	0	1	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826022.jpg"
121826023	"狩野川　8.6ｋ+17　左岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826023"	138.904438341	35.086168173	85045000	"狩野川"	8505010001	85045001	"狩野川"	2201341	"駿東郡清水町"	"清水町徳倉"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826023.jpg"
121826024	"大場川　0.0ｋ+152　右岸"	NULL	21826	"沼津河川国道事務所"	"ぬまづかせんこくどうじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21826024"	138.923893975	35.077285094	85045000	"狩野川"	8505010035	85045014	"大場川"	2201206	"三島市"	"三島市御園"	NULL	0	2	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121826024.jpg"
121827021	"安倍川　1k750　右岸"	NULL	21827	"静岡河川事務所"	"しずおかかせんじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21827021"	138.381643000	34.940654000	85047000	"安倍川"	8505020001	85047001	"安倍川"	2201100	"静岡市"	"駿河区東新田地先"	NULL	0	0	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121827021.jpg"
121827022	"安倍川　0k750　左岸"	NULL	21827	"静岡河川事務所"	"しずおかかせんじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21827022"	138.393000000	34.936200000	85047000	"安倍川"	8505020001	85047001	"安倍川"	2201100	"静岡市"	"葵区柳町地先"	NULL	0	0	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121827022.jpg"
121827023	"大井川　5k000　右岸"	NULL	21827	"静岡河川事務所"	"しずおかかせんじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21827023"	138.247013000	34.800841000	85048000	"大井川"	8505030001	85048001	"大井川"	2201214	"藤枝市"	"善左衛門地先"	NULL	0	0	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121827023.jpg"
121827024	"大井川　15k800　右岸"	NULL	21827	"静岡河川事務所"	"しずおかかせんじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21827024"	138.142100000	34.827300000	85048000	"大井川"	8505030001	85048001	"大井川"	2201209	"島田市"	"金谷東地先"	NULL	0	0	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121827024.jpg"
121827025	"大井川　16k800　左岸"	NULL	21827	"静岡河川事務所"	"しずおかかせんじむしょ"	"国土交通省"	85	"中部地方整備局"	1	"21827025"	138.144896000	34.841534000	85048000	"大井川"	8505030001	85048001	"大井川"	2201209	"島田市"	"向谷地先"	NULL	0	0	4	NULL	NULL	NULL	"https://cam.river.go.jp/cam/normal/121827025.jpg"
