"202107201715"	"scam_33_108449001_202107201715.jpg"	108449001	"吉井川／和気町佐伯（佐伯大橋）"	87	"中国地方整備局"	8449	"岡山県"	87077000	"吉井川"	87077001	"吉井川"	3301346	"和気郡和気町"	"岡山県和気郡和気町佐伯"	34.846263	134.095327
"202107201715"	"scam_33_108449002_202107201715.jpg"	108449002	"吉井川／美咲町柵原（昭和橋）"	87	"中国地方整備局"	8449	"岡山県"	87077000	"吉井川"	87077001	"吉井川"	3301666	"久米郡美咲町"	"岡山県久米郡美咲町柵原"	34.953471	134.061112
"202107201715"	"scam_33_108449003_202107201715.jpg"	108449003	"千町川／瀬戸内市邑久町本庄（明見橋）"	87	"中国地方整備局"	8449	"岡山県"	87077000	"吉井川"	87077226	"千町川"	3301212	"瀬戸内市"	"岡山県瀬戸内市邑久町本庄"	34.661281	134.121213
"202107201715"	"scam_33_108449004_202107201715.jpg"	108449004	"干田川／瀬戸内市長船町福里（歩道橋）"	87	"中国地方整備局"	8449	"岡山県"	87077000	"吉井川"	87077011	"干田川"	3301212	"瀬戸内市"	"岡山県瀬戸内長船町福里"	34.695947	134.124718
"202107201715"	"scam_33_108449005_202107201715.jpg"	108449005	"吉野川／美作市福本（王子橋）"	87	"中国地方整備局"	8449	"岡山県"	87077000	"吉井川"	87077023	"吉野川"	3301215	"美作市"	"岡山県美作市福本"	34.935801	134.121897
"202107201715"	"scam_33_108449006_202107201715.jpg"	108449006	"滝川／美作市明見（三星大橋）"	87	"中国地方整備局"	8449	"岡山県"	87077000	"吉井川"	87077141	"滝川"	3301215	"美作市"	"岡山県美作市明見"	35.013245	134.148643
"202107201715"	"scam_33_108449007_202107201715.jpg"	108449007	"加茂川／津山市川崎（兼田橋）"	87	"中国地方整備局"	8449	"岡山県"	87077000	"吉井川"	87077029	"加茂川"	3301203	"津山市"	"岡山県津山市川崎"	35.059730	134.036910
"202107201715"	"scam_33_108449008_202107201715.jpg"	108449008	"旭川／岡山市北区牟佐 "	87	"中国地方整備局"	8449	"岡山県"	87078000	"旭川"	87078001	"旭川"	3301201	"岡山市"	"岡山県岡山市北区牟佐"	34.741224	133.961577
"202107201715"	"scam_33_108449009_202107201715.jpg"	108449009	"旭川／岡山市北区御津宇垣 "	87	"中国地方整備局"	8449	"岡山県"	87078000	"旭川"	87078001	"旭川"	3301201	"岡山市"	"岡山県岡山市北区御津宇垣"	34.780820	133.926165
"202107201715"	"scam_33_108449010_202107201715.jpg"	108449010	"旭川／岡山市北区御津草生（金川大橋）"	87	"中国地方整備局"	8449	"岡山県"	87078000	"旭川"	87078001	"旭川"	3301201	"岡山市"	"岡山県岡山市北区建部町草生"	34.800222	133.936638
